

Var[grouping | dispersion]: 1.9588


After each iteration, results will be shown.
0.000000 | Epoch 209 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 210 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 211 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 212 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 213 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 214 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 215 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 216 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 217 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 218 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 219 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 220 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 221 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 222 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 223 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 224 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 225 [71510] => tp: 86589|86589, fp: 15079|24840, fn: 0|0, tot: 984920|975159 from 999999
